Airport_ID,Name,Type,IATA
20987,Ashland Municipal Sumner Parker Field,small_airport,AHM
20988,Bandon State Airport,small_airport,BDY
20994,Sunriver Airport,small_airport,SUO
21001,Madras Municipal Airport,small_airport,MDJ
21004,Prineville Airport,small_airport,PRZ
21022,Idaho County Airport,small_airport,IDH
21030,Vista Field,small_airport,VSK
21031,Shively Field,small_airport,SAA
3861,Sacramento Executive Airport,medium_airport,SAC
21032,Safford Regional Airport,small_airport,SAD
21033,Santa Fe Municipal Airport,medium_airport,SAF
3862,San Diego International Airport,large_airport,SAN
21034,Sparta Community Hunter Field,small_airport,SAR
3863,San Antonio International Airport,large_airport,SAT
3864,Savannah Hilton Head International Airport,large_airport,SAV
3865,Sawyer International Airport,medium_airport,MQT
3866,Santa Barbara Municipal Airport,medium_airport,SBA
3867,San Bernardino International Airport,medium_airport,SBD
21036,Sheboygan County Memorial Airport,small_airport,SBM
3868,South Bend Regional Airport,large_airport,SBN
3869,San Luis County Regional Airport,medium_airport,SBP
21038,Steamboat Springs Bob Adams Field,small_airport,SBS
21040,Shelby Airport,small_airport,SBX
3870,Salisbury Ocean City Wicomico Regional Airport,medium_airport,SBY
21041,Scribner State Airport,small_airport,SCB
3871,Schenectady County Airport,medium_airport,SCH
3872,Stockton Metropolitan Airport,medium_airport,SCK
3873,Louisville Muhammad Ali International Airport,large_airport,SDF
21045,Scottsdale Airport,small_airport,SCF
3874,Brown Field Municipal Airport,medium_airport,SDM
21046,Sidney - Richland Regional Airport,medium_airport,SDY
3875,Seattle Tacoma International Airport,large_airport,SEA
21047,Gillespie Field,small_airport,SEE
21048,Sebring Regional Airport,small_airport,SEF
21049,Penn Valley Airport,small_airport,SEG
21050,Craig Field,small_airport,SEM
21051,Stephenville Clark Regional Airport,small_airport,SEP
21053,Freeman Municipal Airport,small_airport,SER
21055,Sedona Airport,small_airport,SDX
3876,Orlando Sanford International Airport,large_airport,SFB
3877,Felts Field,medium_airport,SFF
21057,Sanford Seacoast Regional Airport,small_airport,SFM
3878,San Francisco International Airport,large_airport,SFO
21060,North Central State Airport,small_airport,SFZ
313226,Kisengam Airport,closed,KSG
3879,Springfield Branson National Airport,large_airport,SGF
3880,Springfield-Beckley Municipal Airport,medium_airport,SGH
21061,Northeast Florida Regional Airport,medium_airport,UST
21062,Sugar Land Regional Airport,medium_airport,SGR
21064,Stuttgart Municipal Airport / Carl Humphrey Field,small_airport,SGT
21065,St George Municipal Airport,medium_airport,SGU
21066,Shenandoah Valley Regional Airport,small_airport,SHD
21068,Sanderson Field,small_airport,SHN
3881,Sheridan County Airport,medium_airport,SHR
3882,Shreveport Regional Airport,medium_airport,SHV
21070,Sikeston Memorial Municipal Airport,small_airport,SIK
21071,Sullivan County Airport,small_airport,SIV
3883,Norman Y. Mineta San Jose International Airport,large_airport,SJC
21073,St Johns Industrial Air Park,small_airport,SJN
3884,San Angelo Regional Mathis Field,medium_airport,SJT
3885,Fairchild Air Force Base,large_airport,SKA
3886,Lackland Air Force Base,medium_airport,SKF
21076,Taos Regional Airport,small_airport,TSM
21077,Griffing Sandusky Airport,closed,SKY
21078,Storm Lake Municipal Airport,small_airport,SLB
3887,Salt Lake City International Airport,large_airport,SLC
3888,Salem Municipal Airport/McNary Field,medium_airport,SLE
21079,Smith Field,small_airport,SLG
3890,Adirondack Regional Airport,medium_airport,SLK
3891,Salina Municipal Airport,medium_airport,SLN
21082,Salem Leckrone Airport,small_airport,SLO
21083,Sulphur Springs Municipal Airport,small_airport,SLR
21084,Smith Field,small_airport,SMD
21085,Lake Cumberland Regional Airport,medium_airport,SME
3892,Sacramento International Airport,large_airport,SMF
21086,Lemhi County Airport,medium_airport,SMN
21087,Santa Monica Municipal Airport,small_airport,SMO
21089,Sumter Airport,small_airport,SUM
3893,Santa Maria Pub/Capt G Allan Hancock Field,medium_airport,SMX
3894,John Wayne Airport-Orange County Airport,large_airport,SNA
21092,Winston Field,small_airport,SNK
21093,Shawnee Regional Airport,small_airport,SNL
3895,Salinas Municipal Airport,medium_airport,SNS
21094,Sidney Municipal-Lloyd W Carr Field,medium_airport,SNY
21096,Moore County Airport,small_airport,SOP
21097,Show Low Regional Airport,small_airport,SOW
308318,Kosipe Airport,small_airport,KSP
3896,Spartanburg Downtown Memorial Airport,small_airport,SPA
21100,Black Hills Airport-Clyde Ice Field,small_airport,SPF
21101,Albert Whitted Airport,small_airport,SPG
3897,Abraham Lincoln Capital Airport,large_airport,SPI
3898,Sheppard Air Force Base-Wichita Falls Municipal Airport,large_airport,SPS
21103,Spencer Municipal Airport,small_airport,SPW
29962,Houston Gulf Airport,closed,SPX
21104,Whiteside County Airport-Joseph H Bittorf Field,small_airport,SQI
21105,San Carlos Airport,small_airport,SQL
3899,Sarasota Bradenton International Airport,large_airport,SRQ
3900,Sierra Blanca Regional Airport,medium_airport,RUI
3901,Shaw Air Force Base,large_airport,SSC
21109,Stinson Municipal Airport,medium_airport,SSF
3902,St Simons Island Airport,medium_airport,SSI
3903,St Cloud Regional Airport,medium_airport,STC
21111,Stevens Point Municipal Airport,small_airport,STE
3904,Rosecrans Memorial Airport,medium_airport,STJ
21113,Sterling Municipal Airport,small_airport,STK
3905,St Louis Lambert International Airport,large_airport,STL
3906,St Paul Downtown Holman Field,medium_airport,STP
21114,Charles M. Schulz Sonoma County Airport,medium_airport,STS
21115,Witham Field,small_airport,SUA
21116,Stroud Municipal Airport,small_airport,SUD
21117,Door County Cherryland Airport,small_airport,SUE
21118,Friedman Memorial Airport,medium_airport,SUN
3907,Spirit of St Louis Airport,large_airport,SUS
3908,Travis Air Force Base,large_airport,SUU
21120,Richard I Bong Airport,small_airport,SUW
3909,Sioux Gateway Airport/Brigadier General Bud Day Field,large_airport,SUX
21121,Grant County Airport,small_airport,SVC
21122,Susanville Municipal Airport,small_airport,SVE
21123,Statesville Regional Airport,small_airport,SVH
3910,Hunter Army Air Field,medium_airport,SVN
3911,New York Stewart International Airport,medium_airport,SWF
3912,Stillwater Regional Airport,medium_airport,SWO
21126,Avenger Field,small_airport,SWW
21129,Bomar Field Shelbyville Municipal Airport,small_airport,SYI
3913,Syracuse Hancock International Airport,large_airport,SYR
21130,Sylvester Airport,small_airport,SYV
3914,Whiteman Air Force Base,large_airport,SZL
21134,Tuba City Airport,small_airport,TBC
21176,Perry Stokes Airport,small_airport,TAD
21179,Thorne Bay Seaplane Base,seaplane_base,KTB
3915,Waynesville-St. Robert Regional Forney field,medium_airport,TBN
21180,Statesboro Bulloch County Airport,small_airport,TBR
313815,Katiola Airport,small_airport,KTC
3916,Tucumcari Municipal Airport,medium_airport,TCC
3917,Tuscaloosa Regional Airport,medium_airport,TCL
3918,McChord Air Force Base,large_airport,TCM
3919,Truth Or Consequences Municipal Airport,medium_airport,TCS
21183,Ed Carlson Memorial Field South Lewis County Airport,small_airport,TDO
21184,Tradewind Airport,small_airport,TDW
21185,Toledo Executive Airport,small_airport,TDZ
3920,Teterboro Airport,medium_airport,TEB
21188,Telluride Regional Airport,small_airport,TEX
21191,Tullahoma Regional Arpt/Wm Northern Field,small_airport,THA
21192,Thompson Falls Airport,small_airport,THM
21194,York Airport,small_airport,THV
3921,Tinker Air Force Base,large_airport,TIK
3922,Tacoma Narrows Airport,medium_airport,TIW
3923,Space Coast Regional Airport,medium_airport,TIX
312959,Kunua Airport,closed,KTK
21201,Kennett Memorial Airport,small_airport,KNT
3924,Tallahassee Regional Airport,large_airport,TLH
21202,Mefford Field,small_airport,TLR
21203,Henry Tift Myers Airport,small_airport,TMA
21204,Miami Executive Airport,medium_airport,TMB
24915,Tillamook Airport,small_airport,OTK
21205,Twentynine Palms Airport,small_airport,TNP
21206,Dade Collier Training and Transition Airport,small_airport,TNT
21207,Newton Municipal Airport,small_airport,TNU
21208,Tonopah Test Range Airport,small_airport,XSD
21209,Zamperini Field,small_airport,TOA
21211,Toccoa Airport - R.G. Letourneau Field,small_airport,TOC
21212,Troy Municipal Airport at N Kenneth Campbell Field,medium_airport,TOI
3925,Toledo Express Airport,large_airport,TOL
21213,Philip Billard Municipal Airport,medium_airport,TOP
21214,Torrington Municipal Airport,small_airport,TOR
3926,Tampa International Airport,large_airport,TPA
21215,Peter O Knight Airport,small_airport,TPF
21216,Tonopah Airport,medium_airport,TPH
3927,Draughon Miller Central Texas Regional Airport,medium_airport,TPL
3928,Tri-Cities Regional TN/VA Airport,large_airport,TRI
21220,Truckee Tahoe Airport,medium_airport,TKF
21221,Terrell Municipal Airport,small_airport,TRL
21222,Jacqueline Cochran Regional Airport,medium_airport,TRM
21226,Tehachapi Municipal Airport,small_airport,TSP
21228,Portland Troutdale Airport,medium_airport,TTD
3929,Trenton Mercer Airport,medium_airport,TTN
3930,Tulsa International Airport,large_airport,TUL
3931,Tupelo Regional Airport,medium_airport,TUP
3932,Tucson International Airport,large_airport,TUS
3933,Cherry Capital Airport,medium_airport,TVC
21232,Thief River Falls Regional Airport,small_airport,TVF
21233,Thomasville Regional Airport,small_airport,TVI
3934,Lake Tahoe Airport,medium_airport,TVL
3935,Joslin Field Magic Valley Regional Airport,medium_airport,TWF
3936,Texarkana Regional Webb Field,medium_airport,TXK
21239,Taylor Airport,small_airport,TYZ
3937,Tyler Pounds Regional Airport,medium_airport,TYR
3938,McGhee Tyson Airport,large_airport,TYS
21250,Bullfrog Basin Airport,small_airport,BFG
21256,Nephi Municipal Airport,small_airport,NPH
21259,Green River Municipal Airport,small_airport,RVR
21264,Panguitch Municipal Airport,small_airport,PNU
21271,Cascade Airport,small_airport,ICS
21282,Columbus Lowndes County Airport,small_airport,UBS
3939,Oneida County Airport,closed,UCA
21285,Everett-Stewart Regional Airport,small_airport,UCY
21286,Bermuda Dunes Airport,small_airport,UDD
21288,Waukesha County Airport,small_airport,UES
21289,Waukegan National Airport,small_airport,UGN
21290,Quillayute Airport,small_airport,UIL
3940,Quincy Regional Baldwin Field,medium_airport,UIN
41609,Berz-Macomb Airport,closed,UIZ
21291,Wilkes County Airport,small_airport,IKB
3941,Ukiah Municipal Airport,medium_airport,UKI
21293,Quakertown Airport,small_airport,UKT
21294,New Ulm Municipal Airport,small_airport,ULM
21297,Ohio University Snyder Field,small_airport,ATO
21299,Dodge County Airport,small_airport,UNU
21300,University Park Airport,medium_airport,SCE
21301,Franklin County Airport,small_airport,UOS
3942,University Oxford Airport,medium_airport,UOX
313569,Kupiano Airport,small_airport,KUP
21303,Tunica Municipal Airport,small_airport,UTM
21304,Huntsville Regional Airport,medium_airport,HTV
21305,Newport State Airport,small_airport,NPT
21307,Garner Field,small_airport,UVA
302386,Kuyol Airport,small_airport,KUX
21310,Rock Hill - York County Airport,small_airport,RKH
3943,Moody Air Force Base,medium_airport,VAD
21311,South Jersey Regional Airport,small_airport,LLY
3944,Vandenberg Air Force Base,large_airport,VBG
3945,Victoria Regional Airport,medium_airport,VCT
21315,Southern California Logistics Airport,small_airport,VCV
21317,Vidalia Regional Airport,small_airport,VDI
313830,Kitava Airport,small_airport,KVE
21318,Vernal Regional Airport,medium_airport,VEL
21321,North Las Vegas Airport,medium_airport,VGT
21322,Culberson County Airport,small_airport,VHN
21323,Rolla National Airport,small_airport,VIH
21325,Visalia Municipal Airport,small_airport,VIS
21326,Virginia Highlands Airport,small_airport,VJI
21327,Vicksburg Municipal Airport,small_airport,VKS
21328,Vandalia Municipal Airport,small_airport,VLA
3946,Valdosta Regional Airport,medium_airport,VLD
21331,Venice Municipal Airport,small_airport,VNC
21333,Van Nuys Airport,medium_airport,VNY
3947,Volk Field,medium_airport,VOK
3948,Destin-Ft Walton Beach Airport,large_airport,VPS
3949,Porter County Municipal Airport,medium_airport,VPZ
21335,Cecil Airport,small_airport,VQQ
3950,Vero Beach Regional Airport,medium_airport,VRB
21336,Hartness State (Springfield) Airport,small_airport,VSF
21339,Miller Field,medium_airport,VTN
21344,Illinois Valley Regional Airport-Walter A Duncan Field,small_airport,VYS
21347,Gettysburg Regional Airport,small_airport,GTY
21349,Sequim Valley Airport,small_airport,SQV
21367,Grant County Airport,small_airport,PGC
21368,Wallops Flight Facility Airport,small_airport,WAL
21369,Greene County Airport,small_airport,WAY
21370,Wilkes Barre Wyoming Valley Airport,small_airport,WBW
21371,Enid Woodring Regional Airport,small_airport,WDG
21372,Barrow County Airport,small_airport,WDR
21374,Whiteman Airport,small_airport,WHP
21375,General WM J Fox Airfield,medium_airport,WJF
21377,Strother Field,small_airport,WLD
21378,Willows Glenn County Airport,small_airport,WLW
21379,Winnemucca Municipal Airport,medium_airport,WMC
3951,Robins Air Force Base,large_airport,WRB
3952,Mc Guire Air Force Base,medium_airport,WRI
3953,Worland Municipal Airport,medium_airport,WRL
21381,Condron Army Air Field,small_airport,WSD
21382,Westerly State Airport,small_airport,WST
313443,Kurwina Airport,closed,KWV
21384,Watsonville Municipal Airport,small_airport,WVI
21385,Waterville Robert Lafleur Airport,small_airport,WVL
3954,Cape May County Airport,medium_airport,WWD
21386,West Woodward Airport,medium_airport,WWR
313225,Kiwai Airport,closed,KWX
42550,Kiwayu Airport,medium_airport,KWY
3955,Yellowstone Airport,medium_airport,WYS
21397,Tampa North Aero Park Airport,small_airport,KYO
21410,Northwest Arkansas Regional Airport,medium_airport,XNA
21418,West Branch Community Airport,small_airport,WBK
3957,Willow Run Airport,medium_airport,YIP
3958,Yakima Air Terminal McAllister Field,medium_airport,YKM
3959,Chan Gurney Municipal Airport,medium_airport,YKN
313342,Port Largo Airport,closed,KYL
3960,Youngstown Warren Regional Airport,medium_airport,YNG
41868,Taldykorgan Airport,medium_airport,TDK
44336,Krainiy Airport,medium_airport,BXY
318380,Usharal Airport,small_airport,USJ
30659,Atbasar Airport,small_airport,ATX
302157,Kaintiba Airport,small_airport,KZF
21442,Zephyrhills Municipal Airport,small_airport,ZPH
3967,Zanesville Municipal Airport,medium_airport,ZZV
41316,Layang-Layang Airport,small_airport,LAC
3972,Tirana International Airport Mother Teresa,large_airport,TIA
3974,Burgas Airport,large_airport,BOJ
3975,Gorna Oryahovitsa Airport,medium_airport,GOZ
313852,Palm Beach Seaplane Base,seaplane_base,LBH
313853,Luabo Airport,small_airport,LBM
3976,Plovdiv International Airport,medium_airport,PDV
92,Ruse Airport,closed,ROU
3977,Sofia Airport,large_airport,SOF
32324,Silistra Polkovnik Lambrinovo Air Base,closed,SLS
3978,Stara Zagora Airport,small_airport,SZR
84,Bukhovtsi Airfield,small_airport,TGV
3979,Varna Airport,large_airport,VAR
30979,Ercan International Airport,medium_airport,ECN
3980,Larnaca International Airport,large_airport,LCA
42797,Loncopue Airport,small_airport,LCP
3981,Paphos International Airport,large_airport,PFO
3982,RAF Akrotiri,large_airport,AKT
3984,Dubrovnik Airport,medium_airport,DBV
30085,Lošinj Island Airport,small_airport,LSZ
3986,Osijek Airport,medium_airport,OSI
3987,Pula Airport,medium_airport,PUY
3989,Rijeka Airport,medium_airport,RJK
3990,Bol Airport,medium_airport,BWK
3991,Split Airport,medium_airport,SPU
313857,Lansdowne Airport,small_airport,LDW
3993,Zagreb Airport,large_airport,ZAG
3994,Zadar Airport,medium_airport,ZAD
3996,Albacete-Los Llanos Airport,medium_airport,ABC
3997,Alicante International Airport,large_airport,ALC
3998,Almería International Airport,medium_airport,LEI
3999,Asturias Airport,medium_airport,OVD
4000,Córdoba Airport,medium_airport,ODB
4001,Bilbao Airport,medium_airport,BIO
4003,Burgos Airport,medium_airport,RGS
4004,Barcelona International Airport,large_airport,BCN
4005,Badajoz Airport,medium_airport,BJZ
300859,Castellón-Costa Azahar Airport,medium_airport,CDT
4007,A Coruña Airport,medium_airport,LCG
4044,Cuatro Vientos Airport,medium_airport,ECV
308328,Lleida-Alguaire Airport,medium_airport,ILD
4010,Girona Airport,medium_airport,GRO
4011,Federico Garcia Lorca Airport,medium_airport,GRX
29967,Huesca/Pirineos Airport,small_airport,HSK
4013,Ibiza Airport,medium_airport,IBZ
4015,Jerez Airport,medium_airport,XRY
4017,San Javier Airport,medium_airport,MJV
29412,Sabadell Airport,small_airport,QSA
4018,Leon Airport,medium_airport,LEN
30083,Logroño-Agoncillo Airport,small_airport,RJL
4019,Adolfo Suárez Madrid–Barajas Airport,large_airport,MAD
4020,Málaga Airport,large_airport,AGP
4021,Menorca Airport,medium_airport,MAH
4022,Moron Air Base,medium_airport,OZP
313892,Lekoni Airport,small_airport,LEO
4035,Palma De Mallorca Airport,large_airport,PMI
4025,Pamplona Airport,medium_airport,PNA
4031,Reus Air Base,medium_airport,REU
4032,Rota Naval Station Airport,medium_airport,ROZ
4033,Salamanca Airport,medium_airport,SLM
4037,San Sebastian Airport,medium_airport,EAS
4038,Santiago de Compostela Airport,large_airport,SCQ
4039,Pirineus - la Seu d'Urgel Airport,small_airport,LEU
316427,Teruel Airport,medium_airport,TEV
4041,Torrejón Airport,medium_airport,TOJ
4042,Valencia Airport,medium_airport,VLC
4043,Valladolid Airport,medium_airport,VLL
4045,Vitoria/Foronda Airport,medium_airport,VIT
4046,Vigo Airport,medium_airport,VGO
4047,Santander Airport,medium_airport,SDR
4048,Zaragoza Air Base,medium_airport,ZAZ
4049,Sevilla Airport,medium_airport,SVQ
28770,St Aubin Airport,small_airport,DPE
4050,Calais-Dunkerque Airport,medium_airport,CQF
4054,Albert-Bray Airport,small_airport,BYF
4055,Le Touquet-Côte d'Opale Airport,medium_airport,LTQ
4056,Valenciennes-Denain Airport,medium_airport,XVS
4058,Agen-La Garenne Airport,medium_airport,AGF
4060,Bordeaux-Mérignac Airport,large_airport,BOD
4061,Bergerac-Roumanière Airport,medium_airport,EGC
4063,Cognac-Châteaubernard (BA 709) Air Base,medium_airport,CNG
4064,La Rochelle-Île de Ré Airport,medium_airport,LRH
4065,Poitiers-Biard Airport,medium_airport,PIS
4066,Montluçon-Guéret Airport,medium_airport,MCU
4067,Limoges Airport,medium_airport,LIG
4069,Niort-Souché Airport,medium_airport,NIT
4070,Toulouse-Blagnac Airport,large_airport,TLS
4071,Pau Pyrénées Airport,medium_airport,PUF
4073,Tarbes-Lourdes-Pyrénées Airport,medium_airport,LDE
4074,Angoulême-Brie-Champniers Airport,medium_airport,ANG
4076,Périgueux-Bassillac Airport,medium_airport,PGX
28787,Dax Seyresse Airport,small_airport,XDA
4077,Biarritz-Anglet-Bayonne Airport,medium_airport,BIQ
4078,Cahors-Lalbenque Airport,medium_airport,ZAO
4081,Albi-Le Séquestre Airport,medium_airport,LBI
4082,Castres-Mazamet Airport,medium_airport,DCM
4086,Rodez-Marcillac Airport,medium_airport,RDZ
4089,Royan-Médis Airport,medium_airport,RYN
4092,Montauban Airport,medium_airport,XMW
4097,Rochefort-Saint-Agnant (BA 721) Airport,medium_airport,RCO
4101,Île d'Yeu Airport,medium_airport,IDY
4104,Colmar-Houssen Airport,medium_airport,CMR
4107,Dole-Tavaux Airport,medium_airport,DLE
28887,Megève Altiport,small_airport,MVV
4110,Aubenas-Ardèche Méridional Airport,medium_airport,OBS
4111,Le Puy-Loudes Airport,medium_airport,LPY
28891,Altiport L'Alpe d'Huez - Henri GIRAUD,small_airport,AHZ
4120,Metz-Nancy-Lorraine Airport,medium_airport,ETZ
4121,Angers-Loire Airport,medium_airport,ANE
4123,Bastia-Poretta Airport,medium_airport,BIA
4124,Calvi-Sainte-Catherine Airport,medium_airport,CLY
4125,Figari Sud-Corse Airport,medium_airport,FSC
4126,Ajaccio-Napoléon Bonaparte Airport,medium_airport,AJA
4127,Propriano Airport,small_airport,PRP
4128,Solenzara (BA 126) Air Base,medium_airport,SOZ
28924,Méribel Altiport,small_airport,MFX
4130,Auxerre-Branches Airport,medium_airport,AUF
4131,Chambéry-Savoie Airport,medium_airport,CMF
4132,Clermont-Ferrand Auvergne Airport,medium_airport,CFE
4133,Bourges Airport,medium_airport,BOU
4136,Annemasse Airport,medium_airport,QNJ
28488,Courchevel Airport,small_airport,CVF
4137,Lyon Saint-Exupéry Airport,large_airport,LYS
4139,Saint-Yan Airport,medium_airport,SYT
4140,Roanne-Renaison Airport,medium_airport,RNE
4141,Annecy-Haute-Savoie-Mont Blanc Airport,medium_airport,NCY
4142,Grenoble-Isère Airport,medium_airport,GNB
4144,Valence-Chabeuil Airport,medium_airport,VAF
4145,Vichy-Charmeil Airport,medium_airport,VHY
4146,Aurillac Airport,medium_airport,AUR
4147,"Châteauroux-Déols ""Marcel Dassault"" Airport",medium_airport,CHR
4148,Lyon-Bron Airport,medium_airport,LYN
4151,Cannes-Mandelieu Airport,medium_airport,CEQ
4152,Saint-Étienne-Bouthéon Airport,medium_airport,EBU
4154,Carcassonne Airport,medium_airport,CCF
4155,Marseille Provence Airport,large_airport,MRS
4156,Nice-Côte d'Azur Airport,large_airport,NCE
4157,Orange-Caritat (BA 115) Air Base,medium_airport,XOG
4158,Perpignan-Rivesaltes (Llabanère) Airport,medium_airport,PGF
4159,Le Castellet Airport,medium_airport,CTT
28935,Barcelonnette - Saint-Pons Airport,small_airport,BAE
4161,Montpellier-Méditerranée Airport,medium_airport,MPL
4162,Béziers-Vias Airport,medium_airport,BZR
4163,Avignon-Caumont Airport,medium_airport,AVN
28938,Gap - Tallard Airfield,small_airport,GAT
4166,Mende-Brenoux Airfield,medium_airport,MEN
28939,Mont-Dauphin - St-Crépin Airport,small_airport,SCP
4169,Paris Beauvais Tillé Airport,medium_airport,BVA
4172,Évreux-Fauville (BA 105) Air Base,medium_airport,EVX
4173,Le Havre Octeville Airport,medium_airport,LEH
4174,Abbeville,medium_airport,XAB
4175,Orléans-Bricy (BA 123) Air Base,medium_airport,ORE
4176,Châlons-Vatry Airport,medium_airport,XCR
28964,Les Sables-d'Olonne Talmont Airport,small_airport,LSO
4177,Rouen Airport,medium_airport,URO
4179,Tours-Val-de-Loire Airport,medium_airport,TUF
4180,Cholet Le Pontreau Airport,medium_airport,CET
4181,Laval-Entrammes Airport,medium_airport,LVA
4183,Paris-Le Bourget Airport,medium_airport,LBG
4184,Creil Air Base,medium_airport,CSF
28971,Bernay – St Martin Airport,small_airport,XBX
4185,Charles de Gaulle International Airport,large_airport,CDG
30241,Paris Issy-les-Moulineaux Heliport,heliport,JDP
4188,Toussus-le-Noble Airport,medium_airport,TNF
4189,Paris-Orly Airport,large_airport,ORY
4190,Pontoise - Cormeilles-en-Vexin Airport,medium_airport,POX
4191,Villacoublay-Vélizy (BA 107) Air Base,medium_airport,VIY
4197,Nevers-Fourchambault Airport,medium_airport,NVS
4199,Maubeuge-Élesmes Airport,medium_airport,XME
4202,Lille-Lesquin Airport,medium_airport,LIL
4203,Merville-Calonne Airport,medium_airport,HZB
4204,Charleville-Mézières Airport,medium_airport,XCZ
4206,Brest Bretagne Airport,medium_airport,BES
4207,Cherbourg-Maupertus Airport,medium_airport,CER
4208,Dinard-Pleurtuit-Saint-Malo Airport,medium_airport,DNR
4209,La Baule-Escoublac Airport,medium_airport,LBY
4210,Granville Airport,medium_airport,GFR
4211,Deauville-Saint-Gatien Airport,medium_airport,DOL
4212,Lorient South Brittany (Bretagne Sud) Airport,medium_airport,LRT
4213,La Roche-sur-Yon Airport,medium_airport,EDM
4214,Landivisiau Air Base,medium_airport,LDV
4215,Caen-Carpiquet Airport,medium_airport,CFR
4217,Le Mans-Arnage Airport,medium_airport,LME
4218,Rennes-Saint-Jacques Airport,medium_airport,RNS
4219,Lannion-Côte de Granit Airport,medium_airport,LAI
4220,Quimper-Cornouaille Airport,medium_airport,UIP
4221,Nantes Atlantique Airport,medium_airport,NTE
4222,Saint-Brieuc-Armor Airport,medium_airport,SBK
4223,Morlaix-Ploujean Airport,medium_airport,MXN
4224,Vannes-Meucon Airport,medium_airport,VNE
4225,Saint-Nazaire-Montoir Airport,medium_airport,SNR
4226,EuroAirport Basel-Mulhouse-Freiburg Airport,large_airport,BSL
4228,Dijon-Bourgogne Airport,medium_airport,DIJ
4229,Metz-Frescaty (BA 128) Air Base,closed,MZM
4230,Épinal-Mirecourt Airport,medium_airport,EPL
29001,Brive-Souillac,medium_airport,BVE
4234,Nancy-Essey Airport,medium_airport,ENC
30786,Fontaine Airport,closed,BOR
4237,Reims-Champagne (BA 112) Air Base,closed,RHE
4238,Strasbourg Airport,medium_airport,SXB
4241,Toulon-Hyères Airport,medium_airport,TLN
29011,Fréjus Airport,closed,FRJ
4242,Nîmes-Arles-Camargue Airport,medium_airport,FNI
4243,La Môle Airport,small_airport,LTT
4244,Miquelon Airport,medium_airport,MQC
4245,St Pierre Airport,medium_airport,FSP
4248,Andravida Air Base,medium_airport,PYR
4249,Agrinion Air Base,closed,AGQ
4250,Dimokritos Airport,medium_airport,AXD
29673,Athen Helenikon Airport,closed,HEW
4251,Eleftherios Venizelos International Airport,large_airport,ATH
4253,Nea Anchialos Airport,medium_airport,VOL
313896,Mulan Airport,small_airport,LGE
4255,Chios Island National Airport,medium_airport,JKH
30281,Porto Cheli Airport,closed,PKH
4256,Ikaria Airport,small_airport,JIK
4257,Ioannina Airport,medium_airport,IOA
4258,Heraklion International Nikos Kazantzakis Airport,large_airport,HER
4259,Kastoria National Airport,small_airport,KSO
4260,Kithira Airport,small_airport,KIT
4261,Kefallinia Airport,medium_airport,EFL
30014,Kastelorizo Airport,small_airport,KZS
4262,Kalamata Airport,medium_airport,KLX
4264,Kos Airport,medium_airport,KGS
4265,Karpathos Airport,medium_airport,AOK
4266,Ioannis Kapodistrias International Airport,medium_airport,CFU
4267,Kasos Airport,small_airport,KSJ
4268,Alexander the Great International Airport,medium_airport,KVA
30004,Kalymnos Airport,small_airport,JKL
4269,Filippos Airport,medium_airport,KZI
4270,Leros Airport,small_airport,LRS
4271,Limnos Airport,small_airport,LXS
4272,Larisa Airport,small_airport,LRA
313897,Laiagam Airport,closed,LGM
4274,Mikonos Airport,medium_airport,JMK
30139,Milos Airport,small_airport,MLO
4275,Mytilene International Airport,medium_airport,MJT
302389,Linga Linga Airport,small_airport,LGN
30182,Naxos Airport,small_airport,JNX
30243,Paros National Airport,small_airport,PAS
4276,Astypalaia Airport,small_airport,JTY
4277,Aktion National Airport,medium_airport,PVK
4279,Diagoras Airport,medium_airport,RHO
4280,Araxos Airport,medium_airport,GPA
4281,Chania International Airport,medium_airport,CHQ
4282,Skiathos Island National Airport,medium_airport,JSI
4283,Samos Airport,medium_airport,SMI
4284,Syros Airport,small_airport,JSY
4285,Sparti Airport,small_airport,SPJ
4286,Santorini Airport,medium_airport,JTR
4287,Sitia Airport,medium_airport,JSH
4289,Skiros Airport,small_airport,SKU
4293,Thessaloniki Macedonia International Airport,large_airport,SKG
4295,"Zakynthos International Airport ""Dionysios Solomos""",medium_airport,ZTH
4296,Budapest Liszt Ferenc International Airport,large_airport,BUD
4297,Debrecen International Airport,medium_airport,DEB
30143,Miskolc Airport,small_airport,MCQ
325366,Lehu Airport,closed,LHP
4302,Pécs-Pogány Airport,medium_airport,PEV
4305,Hévíz–Balaton Airport,medium_airport,SOB
30003,Taszár Air Base,medium_airport,TZR
4307,L'Aquila–Preturo Airport,small_airport,QAQ
4309,Crotone Airport,medium_airport,CRV
4310,Bari Karol Wojtyła Airport,large_airport,BRI
4311,"Foggia ""Gino Lisa"" Airport",medium_airport,FOG
4312,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",medium_airport,TAR
4313,Lecce Galatina Air Base,medium_airport,LCC
4314,Pescara International Airport,medium_airport,PSR
4315,Brindisi – Salento Airport,medium_airport,BDS
4317,Lamezia Terme Airport,medium_airport,SUF
298716,Comiso Airport,medium_airport,CIY
4318,Catania-Fontanarossa Airport,large_airport,CTA
4319,Lampedusa Airport,medium_airport,LMP
4320,Pantelleria Airport,medium_airport,PNL
4321,Falcone–Borsellino Airport,large_airport,PMO
4323,Reggio Calabria Airport,medium_airport,REG
4324,Vincenzo Florio Airport Trapani-Birgi,medium_airport,TPS
