Airport_ID,Name,Type,City,Country_Code,IATA,Latitude,Longitude,Altitude
21418,West Branch Community Airport,small_airport,West Branch,US,WBK,44.244801,-84.179802,882
3957,Willow Run Airport,medium_airport,Detroit,US,YIP,42.23789978,-83.53040314,716
3958,Yakima Air Terminal McAllister Field,medium_airport,Yakima,US,YKM,46.56819916,-120.5439987,1099
3959,Chan Gurney Municipal Airport,medium_airport,Yankton,US,YKN,42.916698455811,-97.385902404785,1306
313342,Port Largo Airport,closed,Key Largo,US,KYL,25.09334,-80.42992,4
3960,Youngstown Warren Regional Airport,medium_airport,Youngstown/Warren,US,YNG,41.26070023,-80.67910004,1192
41868,Taldykorgan Airport,medium_airport,Taldy Kurgan,KZ,TDK,45.12620162963867,78.4469985961914,1925
44336,Krainiy Airport,medium_airport,Baikonur,KZ,BXY,45.621994,63.210773,317
318380,Usharal Airport,small_airport,Usharal,KZ,USJ,46.190767,80.830922,1288
30659,Atbasar Airport,small_airport,Atbasar,KZ,ATX,51.85169982910156,68.36329650878906,1010
302157,Kaintiba Airport,small_airport,Kaintiba,PG,KZF,-7.50025,146.033833333,2050
21442,Zephyrhills Municipal Airport,small_airport,Zephyrhills,US,ZPH,28.2282009125,-82.15589904790001,90
3967,Zanesville Municipal Airport,medium_airport,Zanesville,US,ZZV,39.9444007874,-81.89209747310001,900
41316,Layang-Layang Airport,small_airport,Spratley Islands,MY,LAC,7.37157011032,113.84400177,7
3972,Tirana International Airport Mother Teresa,large_airport,Tirana,AL,TIA,41.4146995544,19.7206001282,126
3974,Burgas Airport,large_airport,Burgas,BG,BOJ,42.56959915161133,27.515199661254883,135
3975,Gorna Oryahovitsa Airport,medium_airport,Gorna Oryahovitsa,BG,GOZ,43.15140151977539,25.712900161743164,285
313852,Palm Beach Seaplane Base,seaplane_base,Sydney,AU,LBH,-33.5871,151.3234,0
313853,Luabo Airport,small_airport,Luabo,MZ,LBM,-18.4139,36.1068,36
3976,Plovdiv International Airport,medium_airport,Plovdiv,BG,PDV,42.067799,24.8508,597
92,Ruse Airport,closed,Ruse,BG,ROU,43.6948013306,26.056699752800004,614
3977,Sofia Airport,large_airport,Sofia,BG,SOF,42.696693420410156,23.411436080932617,1742
32324,Silistra Polkovnik Lambrinovo Air Base,closed,Silistra,BG,SLS,44.055199,27.178801,351
3978,Stara Zagora Airport,small_airport,Stara Zagora,BG,SZR,42.3766667,25.655,558
84,Bukhovtsi Airfield,small_airport,Targovishte,BG,TGV,43.3065986633,26.700899124099998,666
3979,Varna Airport,large_airport,Varna,BG,VAR,43.232101,27.8251,230
30979,Ercan International Airport,medium_airport,Nicosia,CY,ECN,35.154701232910156,33.49610137939453,404
3980,Larnaca International Airport,large_airport,Larnarca,CY,LCA,34.875099182128906,33.624900817871094,8
42797,Loncopue Airport,small_airport,Loncopue,AR,LCP,-38.081902,-70.643898,3627
3981,Paphos International Airport,large_airport,Paphos,CY,PFO,34.71799850463867,32.48569869995117,41
3982,RAF Akrotiri,large_airport,Akrotiri,GB,AKT,34.590401,32.9879,76
3984,Dubrovnik Airport,medium_airport,Dubrovnik,HR,DBV,42.5614013671875,18.268199920654297,527
30085,Lošinj Island Airport,small_airport,Lošinj,HR,LSZ,44.5657997131,14.3930997849,151
3986,Osijek Airport,medium_airport,Osijek,HR,OSI,45.46269989013672,18.810199737548828,290
3987,Pula Airport,medium_airport,Pula,HR,PUY,44.89350128173828,13.922200202941895,274
3989,Rijeka Airport,medium_airport,Rijeka,HR,RJK,45.21689987182617,14.570300102233887,278
3990,Bol Airport,medium_airport,Brač Island,HR,BWK,43.285701751708984,16.67970085144043,1776
3991,Split Airport,medium_airport,Split,HR,SPU,43.53889846801758,16.29800033569336,79
313857,Lansdowne Airport,small_airport,Lansdowne Station,AU,LDW,-17.6128,126.743,1190
3993,Zagreb Airport,large_airport,Zagreb,HR,ZAG,45.7429008484,16.0687999725,353
3994,Zadar Airport,medium_airport,Zemunik (Zadar),HR,ZAD,44.108299,15.3467,289
3996,Albacete-Los Llanos Airport,medium_airport,Albacete,ES,ABC,38.9485015869,-1.8635200262099998,2302
3997,Alicante International Airport,large_airport,Alicante,ES,ALC,38.28219985961914,-0.5581560134887695,142
3998,Almería International Airport,medium_airport,Almería,ES,LEI,36.84389877319336,-2.3701000213623047,70
3999,Asturias Airport,medium_airport,Ranón,ES,OVD,43.5635986328125,-6.0346198081970215,416
4000,Córdoba Airport,medium_airport,Córdoba,ES,ODB,37.84199905395508,-4.848879814147949,297
4001,Bilbao Airport,medium_airport,Bilbao,ES,BIO,43.30110168457031,-2.9106099605560303,138
4003,Burgos Airport,medium_airport,Burgos,ES,RGS,42.357601,-3.62076,2945
4004,Barcelona International Airport,large_airport,Barcelona,ES,BCN,41.2971,2.07846,12
4005,Badajoz Airport,medium_airport,Badajoz,ES,BJZ,38.891300201416016,-6.8213300704956055,609
300859,Castellón-Costa Azahar Airport,medium_airport,Castellón de la Plana,ES,CDT,40.213889,0.073333,1145
4007,A Coruña Airport,medium_airport,Culleredo,ES,LCG,43.302101,-8.37726,326
4044,Cuatro Vientos Airport,medium_airport,Madrid,ES,ECV,40.370701,-3.78514,2269
308328,Lleida-Alguaire Airport,medium_airport,Lleida,ES,ILD,41.728185,0.535023,1170
4010,Girona Airport,medium_airport,Girona,ES,GRO,41.901000977,2.7605500221,468
4011,Federico Garcia Lorca Airport,medium_airport,Granada,ES,GRX,37.18870162963867,-3.777359962463379,1860
29967,Huesca/Pirineos Airport,small_airport,Monflorite/Alcalá del Obispo,ES,HSK,42.0760993958,-0.316666990519,1768
4013,Ibiza Airport,medium_airport,Ibiza,ES,IBZ,38.872898101800004,1.3731199502899998,24
4015,Jerez Airport,medium_airport,Jerez de la Forntera,ES,XRY,36.744598388671875,-6.060110092163086,93
4017,San Javier Airport,medium_airport,San Javier,ES,MJV,37.775001525878906,-0.8123890161514282,11
29412,Sabadell Airport,small_airport,Sabadell,ES,QSA,41.52090072631836,2.1050798892974854,485
4018,Leon Airport,medium_airport,León,ES,LEN,42.5890007019043,-5.65556001663208,3006
30083,Logroño-Agoncillo Airport,small_airport,Logroño,ES,RJL,42.4609534888,-2.32223510742,1161
4019,Adolfo Suárez Madrid–Barajas Airport,large_airport,Madrid,ES,MAD,40.471926,-3.56264,1998
4020,Málaga Airport,large_airport,Málaga,ES,AGP,36.67490005493164,-4.499110221862793,53
4021,Menorca Airport,medium_airport,Menorca Island,ES,MAH,39.86259841918945,4.218649864196777,302
4022,Moron Air Base,medium_airport,Morón,ES,OZP,37.17490005493164,-5.615940093994141,285
313892,Lekoni Airport,small_airport,Lekoni,GA,LEO,-1.5724,14.2878,2036
4035,Palma De Mallorca Airport,large_airport,Palma De Mallorca,ES,PMI,39.551700592,2.73881006241,27
4025,Pamplona Airport,medium_airport,Pamplona,ES,PNA,42.77000045776367,-1.6463299989700317,1504
4031,Reus Air Base,medium_airport,Reus,ES,REU,41.14739990234375,1.1671700477600098,233
4032,Rota Naval Station Airport,medium_airport,Rota,ES,ROZ,36.645198822,-6.34946012497,86
4033,Salamanca Airport,medium_airport,Salamanca,ES,SLM,40.95209884643555,-5.501989841461182,2595
4037,San Sebastian Airport,medium_airport,Hondarribia,ES,EAS,43.35649871826172,-1.7906099557876587,16
4038,Santiago de Compostela Airport,large_airport,Santiago de Compostela,ES,SCQ,42.89630126953125,-8.415140151977539,1213
4039,Pirineus - la Seu d'Urgel Airport,small_airport,La Seu d'Urgell Pyrenees and Andorra,ES,LEU,42.3386,1.40917,2625
316427,Teruel Airport,medium_airport,Teruel,ES,TEV,40.403,-1.2183,3380
4041,Torrejón Airport,medium_airport,Madrid,ES,TOJ,40.496700286865234,-3.4458699226379395,2026
4042,Valencia Airport,medium_airport,Valencia,ES,VLC,39.4893,-0.481625,240
4043,Valladolid Airport,medium_airport,Valladolid,ES,VLL,41.7061004639,-4.85194015503,2776
4045,Vitoria/Foronda Airport,medium_airport,Alava,ES,VIT,42.8828010559082,-2.7244699001312256,1682
4046,Vigo Airport,medium_airport,Vigo,ES,VGO,42.2318000793457,-8.62677001953125,856
4047,Santander Airport,medium_airport,Santander,ES,SDR,43.427101135253906,-3.82000994682312,16
4048,Zaragoza Air Base,medium_airport,Zaragoza,ES,ZAZ,41.66619873046875,-1.0415500402450562,863
4049,Sevilla Airport,medium_airport,Sevilla,ES,SVQ,37.417999267578125,-5.8931097984313965,112
28770,St Aubin Airport,small_airport,Dieppe,FR,DPE,49.88249969482422,1.085279941558838,344
4050,Calais-Dunkerque Airport,medium_airport,Calais/Dunkerque,FR,CQF,50.962100982666016,1.954759955406189,12
4054,Albert-Bray Airport,small_airport,Albert/Bray,FR,BYF,49.9715003967,2.69765996933,364
4055,Le Touquet-Côte d'Opale Airport,medium_airport,Le Touquet-Paris-Plage,FR,LTQ,50.517398834228516,1.6205899715423584,36
4056,Valenciennes-Denain Airport,medium_airport,Valenciennes/Denain,FR,XVS,50.325801849365234,3.4612600803375244,177
4058,Agen-La Garenne Airport,medium_airport,Agen/La Garenne,FR,AGF,44.17470169067383,0.5905560255050659,204
4060,Bordeaux-Mérignac Airport,large_airport,Bordeaux/Mérignac,FR,BOD,44.828300476100004,-0.715556025505,162
4061,Bergerac-Roumanière Airport,medium_airport,Bergerac/Roumanière,FR,EGC,44.82529830932617,0.5186110138893127,171
4063,Cognac-Châteaubernard (BA 709) Air Base,medium_airport,Cognac/Châteaubernard,FR,CNG,45.65829849243164,-0.3174999952316284,102
4064,La Rochelle-Île de Ré Airport,medium_airport,La Rochelle/Île de Ré,FR,LRH,46.17919921875,-1.1952799558639526,74
4065,Poitiers-Biard Airport,medium_airport,Poitiers/Biard,FR,PIS,46.58769989013672,0.30666598677635193,423
4066,Montluçon-Guéret Airport,medium_airport,Montluçon/Guéret,FR,MCU,46.222599029541016,2.363960027694702,1497
4067,Limoges Airport,medium_airport,Limoges/Bellegarde,FR,LIG,45.86280059814453,1.1794400215148926,1300
4069,Niort-Souché Airport,medium_airport,Niort/Souché,FR,NIT,46.313477,-0.394529,203
4070,Toulouse-Blagnac Airport,large_airport,Toulouse/Blagnac,FR,TLS,43.629101,1.36382,499
4071,Pau Pyrénées Airport,medium_airport,Pau/Pyrénées (Uzein),FR,PUF,43.380001068115234,-0.41861099004745483,616
4073,Tarbes-Lourdes-Pyrénées Airport,medium_airport,Tarbes/Lourdes/Pyrénées,FR,LDE,43.1786994934082,-0.006438999902456999,1260
4074,Angoulême-Brie-Champniers Airport,medium_airport,Angoulême/Brie/Champniers,FR,ANG,45.72919845581055,0.22145600616931915,436
4076,Périgueux-Bassillac Airport,medium_airport,Périgueux/Bassillac,FR,PGX,45.19810104370117,0.815555989742279,328
28787,Dax Seyresse Airport,small_airport,Perigueux,FR,XDA,43.68920135498047,-1.0688899755477905,106
4077,Biarritz-Anglet-Bayonne Airport,medium_airport,Biarritz/Anglet/Bayonne,FR,BIQ,43.4683333,-1.5311111,245
4078,Cahors-Lalbenque Airport,medium_airport,Cahors/Lalbenque,FR,ZAO,44.35139846801758,1.4752800464630127,912
4081,Albi-Le Séquestre Airport,medium_airport,Albi/Le Séquestre,FR,LBI,43.91389846801758,2.1130599975585938,564
4082,Castres-Mazamet Airport,medium_airport,Castres/Mazamet,FR,DCM,43.55630111694336,2.289180040359497,788
4086,Rodez-Marcillac Airport,medium_airport,Rodez/Marcillac,FR,RDZ,44.407901763916016,2.4826700687408447,1910
4089,Royan-Médis Airport,medium_airport,Royan/Médis,FR,RYN,45.62810134887695,-0.9725000262260437,72
4092,Montauban Airport,medium_airport,Montauban,FR,XMW,44.025699615478516,1.3780399560928345,351
4097,Rochefort-Saint-Agnant (BA 721) Airport,medium_airport,Rochefort/Saint-Agnant,FR,RCO,45.88779830932617,-0.9830560088157654,60
4101,Île d'Yeu Airport,medium_airport,Île d'Yeu,FR,IDY,46.71860122680664,-2.3911099433898926,79
4104,Colmar-Houssen Airport,medium_airport,Colmar/Houssen,FR,CMR,48.109901428222656,7.359010219573975,628
4107,Dole-Tavaux Airport,medium_airport,Dole/Tavaux,FR,DLE,47.042686,5.435063,645
28887,Megève Altiport,small_airport,Megève,FR,MVV,45.823005,6.649406,4823
4110,Aubenas-Ardèche Méridional Airport,medium_airport,Aubenas/Ardèche Méridional,FR,OBS,44.544203,4.372192,923
4111,Le Puy-Loudes Airport,medium_airport,Le Puy/Loudes,FR,LPY,45.0806999206543,3.762890100479126,2731
28891,Altiport L'Alpe d'Huez - Henri GIRAUD,small_airport,L'Alpe d'Huez,FR,AHZ,45.088299,6.08472,6102
4120,Metz-Nancy-Lorraine Airport,medium_airport,Metz / Nancy,FR,ETZ,48.9821014404,6.25131988525,870
4121,Angers-Loire Airport,medium_airport,Angers/Marcé,FR,ANE,47.560299,-0.312222,194
4123,Bastia-Poretta Airport,medium_airport,Bastia/Poretta,FR,BIA,42.55270004272461,9.48373031616211,26
4124,Calvi-Sainte-Catherine Airport,medium_airport,Calvi/Sainte-Catherine,FR,CLY,42.5244444,8.7930556,209
4125,Figari Sud-Corse Airport,medium_airport,Figari Sud-Corse,FR,FSC,41.5005989074707,9.097780227661133,87
4126,Ajaccio-Napoléon Bonaparte Airport,medium_airport,Ajaccio/Napoléon Bonaparte,FR,AJA,41.92359924316406,8.8029203414917,18
4127,Propriano Airport,small_airport,Propriano,FR,PRP,41.66059875488281,8.889749526977539,13
4128,Solenzara (BA 126) Air Base,medium_airport,Solenzara,FR,SOZ,41.924400329589844,9.406000137329102,28
28924,Méribel Altiport,small_airport,,FR,MFX,45.407003,6.577942,5636
4130,Auxerre-Branches Airport,medium_airport,Auxerre/Branches,FR,AUF,47.85020065307617,3.497109889984131,523
4131,Chambéry-Savoie Airport,medium_airport,Chambéry/Aix-les-Bains,FR,CMF,45.638099670410156,5.880229949951172,779
4132,Clermont-Ferrand Auvergne Airport,medium_airport,Clermont-Ferrand/Auvergne,FR,CFE,45.7867012024,3.1691699028,1090
4133,Bourges Airport,medium_airport,Bourges,FR,BOU,47.058101654052734,2.3702800273895264,529
4136,Annemasse Airport,medium_airport,Annemasse,FR,QNJ,46.1920013428,6.268390178680001,1620
28488,Courchevel Airport,small_airport,Courcheval,FR,CVF,45.39670181274414,6.6347198486328125,6588
4137,Lyon Saint-Exupéry Airport,large_airport,Lyon,FR,LYS,45.725556,5.081111,821
4139,Saint-Yan Airport,medium_airport,Saint-Yan,FR,SYT,46.412498474121094,4.0132598876953125,796
4140,Roanne-Renaison Airport,medium_airport,Roanne/Renaison,FR,RNE,46.05830001831055,4.001389980316162,1106
4141,Annecy-Haute-Savoie-Mont Blanc Airport,medium_airport,Annecy/Meythet,FR,NCY,45.9308333,6.1063889,1521
4142,Grenoble-Isère Airport,medium_airport,Grenoble/Saint-Geoirs,FR,GNB,45.36289978027344,5.329370021820068,1302
4144,Valence-Chabeuil Airport,medium_airport,Valence/Chabeuil,FR,VAF,44.9216,4.9699,525
4145,Vichy-Charmeil Airport,medium_airport,Vichy/Charmeil,FR,VHY,46.169700622558594,3.4037399291992188,817
4146,Aurillac Airport,medium_airport,Aurillac,FR,AUR,44.89139938354492,2.4219400882720947,2096
4147,"Châteauroux-Déols ""Marcel Dassault"" Airport",medium_airport,Châteauroux/Déols,FR,CHR,46.860278,1.721111,529
4148,Lyon-Bron Airport,medium_airport,Lyon/Bron,FR,LYN,45.72719955444336,4.944270133972168,659
4151,Cannes-Mandelieu Airport,medium_airport,Cannes/Mandelieu,FR,CEQ,43.542,6.95348,13
4152,Saint-Étienne-Bouthéon Airport,medium_airport,Saint-Étienne/Bouthéon,FR,EBU,45.54059982299805,4.296390056610107,1325
4154,Carcassonne Airport,medium_airport,Carcassonne/Salvaza,FR,CCF,43.215999603271484,2.3063199520111084,433
4155,Marseille Provence Airport,large_airport,Marseille,FR,MRS,43.439271922,5.22142410278,74
4156,Nice-Côte d'Azur Airport,large_airport,Nice,FR,NCE,43.6584014893,7.215869903560001,12
4157,Orange-Caritat (BA 115) Air Base,medium_airport,Orange/Caritat,FR,XOG,44.140499114990234,4.866720199584961,197
4158,Perpignan-Rivesaltes (Llabanère) Airport,medium_airport,Perpignan/Rivesaltes,FR,PGF,42.74039840698242,2.8706700801849365,144
4159,Le Castellet Airport,medium_airport,Le Castellet,FR,CTT,43.252498626708984,5.785190105438232,1391
28935,Barcelonnette - Saint-Pons Airport,small_airport,Le Castellet,FR,BAE,44.387198,6.609186,3714
4161,Montpellier-Méditerranée Airport,medium_airport,Montpellier/Méditerranée,FR,MPL,43.57619857788086,3.96301007270813,17
4162,Béziers-Vias Airport,medium_airport,Béziers/Vias,FR,BZR,43.32350158691406,3.3538999557495117,56
4163,Avignon-Caumont Airport,medium_airport,Avignon/Caumont,FR,AVN,43.90729904174805,4.901830196380615,124
28938,Gap - Tallard Airfield,small_airport,,FR,GAT,44.455002,6.03778,1986
4166,Mende-Brenoux Airfield,medium_airport,Mende/Brénoux,FR,MEN,44.502102,3.53282,3362
28939,Mont-Dauphin - St-Crépin Airport,small_airport,Mende,FR,SCP,44.701698,6.60028,2963
4169,Paris Beauvais Tillé Airport,medium_airport,Beauvais/Tillé,FR,BVA,49.45439910888672,2.1127800941467285,359
4172,Évreux-Fauville (BA 105) Air Base,medium_airport,Évreux/Fauville,FR,EVX,49.02870178222656,1.2198599576950073,464
4173,Le Havre Octeville Airport,medium_airport,Le Havre/Octeville,FR,LEH,49.53390121459961,0.08805599808692932,313
4174,Abbeville,medium_airport,Abbeville,FR,XAB,50.143501,1.831891,220
4175,Orléans-Bricy (BA 123) Air Base,medium_airport,Orléans/Bricy,FR,ORE,47.9878005981,1.7605600357100002,412
4176,Châlons-Vatry Airport,medium_airport,Vatry,FR,XCR,48.7733333333,4.206111111,587
28964,Les Sables-d'Olonne Talmont Airport,small_airport,Les Sables-d'Olonne,FR,LSO,46.476898193359375,-1.7227799892425537,105
4177,Rouen Airport,medium_airport,Rouen/Vallée de Seine,FR,URO,49.38420104980469,1.1748000383377075,512
4179,Tours-Val-de-Loire Airport,medium_airport,Tours/Val de Loire (Loire Valley),FR,TUF,47.4322013855,0.727605998516,357
4180,Cholet Le Pontreau Airport,medium_airport,Cholet/Le Pontreau,FR,CET,47.08209991455078,-0.8770639896392822,443
4181,Laval-Entrammes Airport,medium_airport,Laval/Entrammes,FR,LVA,48.03139877319336,-0.7429860234260559,330
4183,Paris-Le Bourget Airport,medium_airport,Paris,FR,LBG,48.969398498535156,2.441390037536621,218
4184,Creil Air Base,medium_airport,Creil,FR,CSF,49.253501892089844,2.5191400051116943,291
28971,Bernay – St Martin Airport,small_airport,Creil,FR,XBX,49.102798461899994,0.566667020321,554
4185,Charles de Gaulle International Airport,large_airport,Paris,FR,CDG,49.012798,2.55,392
30241,Paris Issy-les-Moulineaux Heliport,heliport,Issy-les-Moulineaux,FR,JDP,48.83330154418945,2.272779941558838,112
4188,Toussus-le-Noble Airport,medium_airport,Toussus-le-Noble,FR,TNF,48.75189971923828,2.1061899662017822,538
4189,Paris-Orly Airport,large_airport,Paris,FR,ORY,48.7233333,2.3794444,291
4190,Pontoise - Cormeilles-en-Vexin Airport,medium_airport,Cormeilles-en-Vexin,FR,POX,49.096667,2.040833,325
4191,Villacoublay-Vélizy (BA 107) Air Base,medium_airport,Villacoublay/Vélizy,FR,VIY,48.7741667,2.1916667,584
4197,Nevers-Fourchambault Airport,medium_airport,Nevers/Fourchambault,FR,NVS,47.002601623535156,3.1133298873901367,602
4199,Maubeuge-Élesmes Airport,medium_airport,Maubeuge/Élesmes,FR,XME,50.31050109863281,4.033120155334473,452
4202,Lille-Lesquin Airport,medium_airport,Lille/Lesquin,FR,LIL,50.563332,3.086886,157
4203,Merville-Calonne Airport,medium_airport,Merville/Calonne,FR,HZB,50.61840057373047,2.642240047454834,61
4204,Charleville-Mézières Airport,medium_airport,Charleville-Mézières,FR,XCZ,49.78390121459961,4.647079944610596,492
4206,Brest Bretagne Airport,medium_airport,Brest/Guipavas,FR,BES,48.447898864746094,-4.418540000915527,325
4207,Cherbourg-Maupertus Airport,medium_airport,Cherbourg/Maupertus,FR,CER,49.65010070800781,-1.4702800512313843,459
4208,Dinard-Pleurtuit-Saint-Malo Airport,medium_airport,Dinard/Pleurtuit/Saint-Malo,FR,DNR,48.58769989013672,-2.0799601078033447,219
4209,La Baule-Escoublac Airport,medium_airport,La Baule-Escoublac,FR,LBY,47.289398193359375,-2.3463900089263916,105
4210,Granville Airport,medium_airport,Granville,FR,GFR,48.88309860229492,-1.564170002937317,45
4211,Deauville-Saint-Gatien Airport,medium_airport,Deauville,FR,DOL,49.3652992249,0.154305994511,479
4212,Lorient South Brittany (Bretagne Sud) Airport,medium_airport,Lorient/Lann/Bihoué,FR,LRT,47.76060104370117,-3.440000057220459,160
4213,La Roche-sur-Yon Airport,medium_airport,La Roche-sur-Yon/Les Ajoncs,FR,EDM,46.701900482177734,-1.3786300420761108,299
4214,Landivisiau Air Base,medium_airport,Landivisiau,FR,LDV,48.53030014038086,-4.151639938354492,348
4215,Caen-Carpiquet Airport,medium_airport,Caen/Carpiquet,FR,CFR,49.173301696777344,-0.44999998807907104,256
4217,Le Mans-Arnage Airport,medium_airport,Le Mans/Arnage,FR,LME,47.94860076904297,0.20166699588298798,194
4218,Rennes-Saint-Jacques Airport,medium_airport,Rennes/Saint-Jacques,FR,RNS,48.069499969499994,-1.73478996754,124
4219,Lannion-Côte de Granit Airport,medium_airport,Lannion,FR,LAI,48.754398,-3.47166,290
4220,Quimper-Cornouaille Airport,medium_airport,Quimper/Pluguffan,FR,UIP,47.974998474121094,-4.167789936065674,297
4221,Nantes Atlantique Airport,medium_airport,Nantes,FR,NTE,47.153198242200006,-1.61073005199,90
4222,Saint-Brieuc-Armor Airport,medium_airport,Saint-Brieuc/Armor,FR,SBK,48.5378,-2.85444,453
4223,Morlaix-Ploujean Airport,medium_airport,Morlaix/Ploujean,FR,MXN,48.6031990051,-3.81577992439,272
4224,Vannes-Meucon Airport,medium_airport,Vannes/Meucon,FR,VNE,47.72330093383789,-2.718559980392456,446
4225,Saint-Nazaire-Montoir Airport,medium_airport,Saint-Nazaire/Montoir,FR,SNR,47.3105556,-2.1566667,13
4226,EuroAirport Basel-Mulhouse-Freiburg Airport,large_airport,Bâle/Mulhouse,FR,BSL,47.59,7.529167,885
4228,Dijon-Bourgogne Airport,medium_airport,Dijon/Longvic,FR,DIJ,47.268902,5.09,726
4229,Metz-Frescaty (BA 128) Air Base,closed,Metz/Frescaty,FR,MZM,49.071701,6.13167,629
4230,Épinal-Mirecourt Airport,medium_airport,Épinal/Mirecourt,FR,EPL,48.325001,6.06998,1084
29001,Brive-Souillac,medium_airport,Brive la Gaillarde,FR,BVE,45.039722,1.485556,1016
4234,Nancy-Essey Airport,medium_airport,Nancy/Essey,FR,ENC,48.692100524902344,6.230460166931152,751
30786,Fontaine Airport,closed,Belfort,FR,BOR,47.655601501465,7.0108299255371,1208
4237,Reims-Champagne (BA 112) Air Base,closed,Reims/Champagne,FR,RHE,49.310001,4.05,312
4238,Strasbourg Airport,medium_airport,Strasbourg,FR,SXB,48.538299560546875,7.628230094909668,505
4241,Toulon-Hyères Airport,medium_airport,Toulon/Hyères/Le Palyvestre,FR,TLN,43.0973014832,6.14602994919,7
29011,Fréjus Airport,closed,Fréjus,FR,FRJ,43.4175,6.7357,33
4242,Nîmes-Arles-Camargue Airport,medium_airport,Nîmes/Garons,FR,FNI,43.75740051269531,4.4163498878479,309
4243,La Môle Airport,small_airport,La Môle,FR,LTT,43.205399,6.482,59
4244,Miquelon Airport,medium_airport,Miquelon,PM,MQC,47.095500946,-56.3802986145,10
4245,St Pierre Airport,medium_airport,Saint-Pierre,PM,FSP,46.762901306152344,-56.173099517822266,27
4248,Andravida Air Base,medium_airport,Andravida,GR,PYR,37.9207,21.292601,55
4249,Agrinion Air Base,closed,Agrinion,GR,AGQ,38.602001,21.3512001,154
4250,Dimokritos Airport,medium_airport,Alexandroupolis,GR,AXD,40.855899810791016,25.956300735473633,24
29673,Athen Helenikon Airport,closed,Athens,GR,HEW,37.893299,23.726101,69
4251,Eleftherios Venizelos International Airport,large_airport,Athens,GR,ATH,37.9364013672,23.9444999695,308
4253,Nea Anchialos Airport,medium_airport,Nea Anchialos,GR,VOL,39.219600677490234,22.794300079345703,83
313896,Mulan Airport,small_airport,Lake Gregory,AU,LGE,-20.1089,127.619,978
4255,Chios Island National Airport,medium_airport,Chios Island,GR,JKH,38.34320068359375,26.140600204467773,15
30281,Porto Cheli Airport,closed,Porto Cheli,GR,PKH,37.297501,23.1478,69
4256,Ikaria Airport,small_airport,Ikaria Island,GR,JIK,37.6827011108,26.3470993042,79
4257,Ioannina Airport,medium_airport,Ioannina,GR,IOA,39.6963996887207,20.822500228881836,1558
4258,Heraklion International Nikos Kazantzakis Airport,large_airport,Heraklion,GR,HER,35.3396987915,25.180299758900002,115
4259,Kastoria National Airport,small_airport,Kastoria,GR,KSO,40.4463005066,21.2821998596,2167
4260,Kithira Airport,small_airport,Kithira Island,GR,KIT,36.2742996216,23.0170001984,1045
4261,Kefallinia Airport,medium_airport,Kefallinia Island,GR,EFL,38.12009811401367,20.500499725341797,59
30014,Kastelorizo Airport,small_airport,Kastelorizo Island,GR,KZS,36.1417007446,29.576400756799995,489
4262,Kalamata Airport,medium_airport,Kalamata,GR,KLX,37.06829833984375,22.02549934387207,26
4264,Kos Airport,medium_airport,Kos Island,GR,KGS,36.79330062866211,27.091699600219727,412
4265,Karpathos Airport,medium_airport,Karpathos Island,GR,AOK,35.4213981628418,27.145999908447266,66
4266,Ioannis Kapodistrias International Airport,medium_airport,Kerkyra Island,GR,CFU,39.601898193359375,19.911699295043945,6
4267,Kasos Airport,small_airport,Kasos Island,GR,KSJ,35.4213981628,26.909999847399998,35
4268,Alexander the Great International Airport,medium_airport,Kavala,GR,KVA,40.913299560546875,24.619199752807617,18
30004,Kalymnos Airport,small_airport,Kalymnos Island,GR,JKL,36.9632987976,26.9405994415,771
4269,Filippos Airport,medium_airport,Kozani,GR,KZI,40.28609848022461,21.84079933166504,2059
4270,Leros Airport,small_airport,Leros Island,GR,LRS,37.184898,26.800301,39
4271,Limnos Airport,small_airport,Limnos Island,GR,LXS,39.917098999,25.236299514799995,14
4272,Larisa Airport,small_airport,Larisa,GR,LRA,39.650253,22.4655,241
313897,Laiagam Airport,closed,Laiagam,PG,LGM,-5.4923,143.488,7267
4274,Mikonos Airport,medium_airport,Mykonos Island,GR,JMK,37.43510055541992,25.348100662231445,405
30139,Milos Airport,small_airport,Milos Island,GR,MLO,36.696899,24.4769,10
4275,Mytilene International Airport,medium_airport,Mytilene,GR,MJT,39.0567016602,26.5983009338,60
302389,Linga Linga Airport,small_airport,Linga Linga,PG,LGN,-5.5319444444400006,149.734166667,17
30182,Naxos Airport,small_airport,Naxos Island,GR,JNX,37.0811004639,25.3680992126,10
30243,Paros National Airport,small_airport,Paros Island,GR,PAS,37.020495,25.113195,131
4276,Astypalaia Airport,small_airport,Astypalaia Island,GR,JTY,36.5798988342,26.3757991791,165
4277,Aktion National Airport,medium_airport,Preveza/Lefkada,GR,PVK,38.925498962402344,20.765300750732422,11
4279,Diagoras Airport,medium_airport,Rodes Island,GR,RHO,36.405399322509766,28.086200714111328,17
4280,Araxos Airport,medium_airport,Patras,GR,GPA,38.1511,21.4256,46
4281,Chania International Airport,medium_airport,Souda,GR,CHQ,35.531700134277344,24.149700164794922,490
4282,Skiathos Island National Airport,medium_airport,Skiathos,GR,JSI,39.177101135253906,23.503700256347656,54
4283,Samos Airport,medium_airport,Samos Island,GR,SMI,37.689998626708984,26.911699295043945,19
4284,Syros Airport,small_airport,Syros Island,GR,JSY,37.4227981567,24.950899124099998,236
